scopus_id,doi,year,journal,title,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,metadata_sha256,abstract_sha256,reviewer,reviewer_type,review_date,human_validated,annotation_version,article_url,credited_authids,credited_researchers,n_credited_researchers,metadata_sample_us_label,source_review,fulltext_filename,fulltext_page,fulltext_source_sha256
85202761631,10.1007/s11109-024-09964-4,2025,Political Behavior,Ballot Box Representation: Spatial Voting and the Effects of Information in Direct Democracy Elections,us_explicit,full_text,an additional 998 Californians,The experiment in Study 3 recruited an additional California sample; preceding studies also use California residents.,false,9b826a46b832f0798250f2d73a62c861424ac5400505970997662cd8f92ae24c,719f3cd0a86f5eec61997951bf6ad319c280fc3df2c24c4a9239b35e8e624740,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1007/s11109-024-09964-4,25654666600|35233806200,Cheryl Boudreau; Scott A. MacKenzie,2,unclear,full_text,85202761631.pdf,17,5d563487897868f134694505b1da654b66bcf29dc2458193dc24e1d68c35285b
85202899391,10.1016/j.jebo.2024.106713,2024,Journal of Economic Behavior and Organization,The subsidy trap: Explaining the unsatisfactory effectiveness of hiring subsidies for the senior unemployed,non_us,full_text,participants were active in the Flemish context,The experiment uses recruiters in the Flemish labor market in Belgium.,false,97745a40e9787bde16607e7af63e3ce6939cd16bd5d10257285500ae83a3f7fb,a08912dff608b24f538e3077820edf6e82684310a8d00f14568d3f17cccd148d,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1016/j.jebo.2024.106713,55746145800,Stijn Baert,1,unclear,full_text,85202899391.pdf,7,4f2aae00cce2e2fed1e23989536cf9d4b30f76d68520f2faac5c64f61fdb7af4
85202949339,10.1088/1748-9326/ad6781,2024,Environmental Research Letters,Choosing to protect: public support for flood defense over relocation in climate change adaptation,us_explicit,abstract,nationally representative samples in the United States and Germany,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,7322f8ba48cf1e38b71af9704a0be9ea7fc33d0082f0ccccf805b65938a69b61,e8a4a7532a510a98904169030bd193f2e118f0315f9179607bd1d88f42f630a9,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1088/1748-9326/ad6781,6602110388,Thomas Bernauer,1,us_explicit,metadata,,,
85203853246,10.1088/1748-9326/ad6916,2024,Environmental Research Letters,Can the court bridge the gap? Public perception of economic vs. generational inequalities in climate change mitigation policies,non_us,abstract,survey experiment fielded among German citizens,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,2b5bc2733004f459a1310893cd4abf58bab73f27c873e79113fdc719f606bf72,7d2e771efd2984649f048f67ffbbe5aac67ba86d0fc103c4daefbc73ccdc041b,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1088/1748-9326/ad6916,36676605900,Gabriele Spilker,1,non_us,metadata,,,
85203879255,10.1016/j.tranpol.2024.08.016,2024,Transport Policy,"“How much should public transport services be expanded, and who should pay? Experimental evidence from Switzerland”",non_us,abstract,with a focus on Switzerland,Study population or findings explicitly situated outside the US.,false,e15e6d4728740392f1aefcf1bef8b028e4789091e1ea6be2803c36caa614464e,7f726ebbd1b272d892483d11e7562e3790bd94312be79122fac597e70e3bff47,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.tranpol.2024.08.016,6602110388,Thomas Bernauer,1,non_us,metadata,,,
85204053529,10.15195/V11.A28,2024,Sociological Science,Examining Attitudes toward Asians throughout the COVID-19 Pandemic with Repeated Cross-Sectional Survey Experiments,us_explicit,full_text,target population (US adults),YouGov experimental samples are drawn to represent US adults.,false,ef615b007d956d85e0d68d1518ac1ceea3c9aa099dfa7809be7b3c46233c9dcd,70086e3f21fde9700656f5c316451c361f06b639bae19e8eeff61f97f0766d19,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.15195/V11.A28,49861923700,Ariela Schachter,1,unclear,full_text,85204053529.pdf,3,66de4162bfba111c15a1de7bd53428a84d40c8f70f9c4024e7bc6b0fdae7e67f
85204086208,10.15195/V11.A29,2024,Sociological Science,Housework as a Woman’s Job? What Looks Like Gender Ideologies Could Also Be Stereotypes,non_us,abstract,the German family panel pairfam,The housework experiment was embedded in Germany's pairfam panel.,false,e9fc0340f243dfa6f6ea1246220f63e0a98045e2f9e309c5bb37ff165fe153b3,146a64eb52ab81081aeb8949066948f79b032ff44e33bcbcb3282fb764e122d4,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.15195/V11.A29,17345075500,Katrin Auspurg,1,non_us,metadata,,,
85204418104,10.1073/pnas.2402428121,2024,Proceedings of the National Academy of Sciences of the United States of America,Illusory interparty disagreement: Partisans agree on what hate speech to censor but do not know it,us_inferred,abstract,points of contention in the US,National survey of hate-speech censorship in US party context.,false,141bf7de072b9bae26945776f86293962e03b15f2cdfdf5710aa0722ecaeb839,4fb1179fba6538c7e9728d550e8cf398ba1dbd83e9b559225afce2f5c140272c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1073/pnas.2402428121,6603696960,James N. Druckman,1,us_inferred,metadata,,,
85205118689,10.1017/psrm.2024.32,2025,Political Science Research and Methods,Two terms of endearment? Incumbent-party performance in US presidential elections,us_inferred,abstract,Presidential elections are arguably the most consequential recurring political event in the United States,US presidential elections frame experiment.,false,c421acd6a4c50b6da2f91bbf84f273c34fe6da27fe6a44fa3578aeb0054f7358,899d373ae8969394d1b30d9397f624d21553da5cbd8e6baec6e57f14cb4f48ba,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/psrm.2024.32,56611317200,John V. Kane,1,us_inferred,metadata,,,
85205257452,10.1111/padm.13037,2025,Public Administration,Does public officials' risk preference differ in self versus public decision-making? It depends on decision framing and bet size,non_us,abstract,survey experiment using Chinese public officials,Study population or findings explicitly situated outside the US.,false,e92d1e300bef0da5906e270b611e08b8600b1b47ad23190e41c20d3bb5279099,e0a33fae17091eaa7cbac89b215c7333c43251882f322a8c6a530a1472b82c5c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/padm.13037,57191360465,Jinfeng Zhang,1,non_us,metadata,,,
85205529418,10.1007/s11109-024-09976-0,2025,Political Behavior,Making Issues Matter: Local Media and Policy-Based Evaluations of Politicians,us_inferred,abstract,their members of Congress,US congressional representation and local media context.,false,8cba0d17b0b792d9ff0e47a075004a7eb086fe34b09b2adc02cbafc4c2e12f91,df7ead4e895ae58a9b58387d1b5c47f60deafbe6176cfdf2b1cac539e8f60e0b,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-024-09976-0,55612017400,Erik Peterson,1,us_inferred,metadata,,,
85205574905,10.1007/s10943-024-02146-w,2025,Journal of Religion and Health,Mood Disorder Public Stigma in Jewish Communities in the United States,us_explicit,abstract,experimental vignette design in Jewish communities in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,295e0d412e36262d6d763d53d3e6d2a25103334b10371003b7100e23b112e96c,99b398e75d3c89deaf74ad07500ec63d075989fa2c163fb812b97cd53b6b6b17,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s10943-024-02146-w,14832646600,Robin E. Gearing,1,us_explicit,metadata,,,
85205594046,10.1038/s41586-024-07942-8,2024,Nature,Differences in misinformation sharing can lead to politically asymmetric sanctions,unclear,abstract,,US Twitter data and 16-country pooled sources; survey-experiment countries not separately identified.,false,18f3ce7eca495a04995b220bee110076b1294cbe12bf402ab9924430f8064617,d9d50b7f9da86e782df657e66b0a40e31834007df1e28b8674f4142cdd29c078,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1038/s41586-024-07942-8,23095594600,David G. Rand,1,unclear,metadata,,,
85206340986,10.1093/ssjj/jyae010,2024,Social Science Japan Journal,Barking up the wrong tree? Voter bias and female underrepresentation in Japanese politics,non_us,abstract,survey experiments in Japan,Study population or findings explicitly situated outside the US.,false,7953ef852e52f8b1624204a0c774fa93010abd91c33d193a14c445111d410b45,bef555786b8065243a68ea64c69c7855bc043a0e29d50755c3da76f208f80f15,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/ssjj/jyae010,57205672554,Seiki Tanaka,1,non_us,metadata,,,
85206618776,10.1037/xge0001662,2024,Journal of Experimental Psychology General,Psychological Underpinnings of Partisan Bias in Tie Formation on Social Media,unclear,abstract,,Partisan social-media experiment without country or named parties.,false,95d793ae0849b73b2e209a8481385f93f057b12812a06eb7d2adeac920cae740,db85e004244bdb47a2d3d62cebfff12818ba5f96fc5f36a2776661767a8b937c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1037/xge0001662,23095594600,David G. Rand,1,unclear,metadata,,,
85206830858,10.1126/science.adp1274,2024,Science,People consistently view elections and civil liberties as key components of democracy,us_explicit,abstract,"Egypt, India, Italy, Japan, Thailand, and the United States","Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,9d88028d70de3811c02958dbf89f56d12f73eed8008a79ef147b2e9bdfe6b91d,f044c14a302036f19d6bf886a759a1c5ae45213ae391e3528cc6c1c9c2dcd162,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1126/science.adp1274,57203528227,Jonathan A. Chu,1,us_explicit,metadata,,,
85206976729,10.1080/13501763.2024.2413458,2025,Journal of European Public Policy,Procedural inclusiveness can mitigate trust challenges in environmental policymaking,non_us,abstract,survey experiment in Switzerland,Study population or findings explicitly situated outside the US.,false,a4d14f32e0434b02785928387365ad553b0b5c7978acd023eaf9292684ece76b,c34da139deba8e77588fe2d262c4a34fa7a88cbbf44b2121c72c1b4d7400c6e4,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/13501763.2024.2413458,6602110388,Thomas Bernauer,1,non_us,metadata,,,
85207005517,10.1177/23780231241277433,2024,Socius,The DEI Penalty: The Effects of University Diversity Efforts on Perceptions of Quality and Status Threat,us_explicit,abstract,survey experiment of roughly 700 Americans,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,683eaf5bd6beda1b61159e379777cdef7892cc281ce4929626156bb0c1dd364c,26cc12d8434ca4bca38cfc828b44fe2cc375399b81aee0f7af9f981dfe166fd1,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/23780231241277433,7102611306,Christine Horne,1,us_explicit,metadata,,,
85207258086,10.1093/isq/sqae136,2024,International Studies Quarterly,Dealing with Clashes of International Law: A Microlevel Study of Climate and Trade,non_us,abstract,survey of Swiss citizens' attitudes,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,541d14cc690fadc3d1ac2ad31506704eb4ae2e1ba34014904867f2d182b94fa2,14c3e2245bc0eec62dce269b7207c4f62241bcc91d1190b1eddece16eb77539e,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/isq/sqae136,36676605900,Gabriele Spilker,1,non_us,metadata,,,
85207749628,10.1017/S1755773924000109,2025,European Political Science Review,Are ideological and partisan affinities determining voters’ support of arms deliveries? Insights from a large-scale survey experiment in France and Germany,non_us,abstract,French and German voters,Study population or findings explicitly situated outside the US.,false,2dbee48e1ae103bc0045b5392cbb212930fb53c8bc53bb4ec4b303ff6f064bcc,c8a6fcc8a696165f4ac933b7ea9c1529716d0f16e9adef249c6cb1607ea09b58,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S1755773924000109,57190806413,Lukas Rudolph,1,non_us,metadata,,,
85208237881,10.1017/XPS.2024.10,2025,Journal of Experimental Political Science,Is a Picture Worth 280 Characters?: Contextually Realistic Graphics vs. Plain Text in Survey Experiments,us_explicit,full_text,"a U.S. public sample of 1,511 respondents",The first two experiments use a US Lucid sample; the third uses a US Prolific sample.,false,93609a24057b1b97851940793fd8c1180aafc4bdefe56f165ac5c0d1ff8a3239,4761d544e8d8b54baeea67713253fb13e23523c56b25244008f41bd4690930fa,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1017/XPS.2024.10,23479932300,Erik Lin-Greenberg,1,unclear,full_text,85208237881.pdf,7,3e93f4eeb10ec41e9a4b57d7d96a4a1d8e99af73359d1132fabd6abcdd731202
85208275570,10.1016/j.jdeveco.2024.103398,2025,Journal of Development Economics,How does progressivity impact tax morale? Experimental evidence across developing countries,non_us,abstract,"30,000 respondents across eight developing countries",Sampling restricted to developing countries; no US experimental sample reported.,false,323d8c39b01fd2f8641b069bcee5fe3a62f1ed57d59c13b66a0d14c26677162f,e610d07906ceac6b326f1ec78a08958d30872a51f321bfe3c5ad2c35ec1d3a9d,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.jdeveco.2024.103398,57226018577,Christopher Hoy,1,non_us,metadata,,,
85208657819,10.1017/psrm.2024.50,2025,Political Science Research and Methods,How and when candidate race affects inferences about ideology and group favoritism,unclear,abstract,,Candidate race without country-specific sampling information.,false,f894195841ba3745aae2bf5fef3106b3c3126d4247be6f1222bd8616f6b83c03,35984d5a7de41ec209b266a2b3239885c217709bc95ed9e2d64a21e8f7f8a790,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/psrm.2024.50,57217457882,Gregory A. Huber,1,unclear,metadata,,,
85208680176,10.1017/S0020818324000274,2024,International Organization,The Laws of War and Public Support for Foreign Combatants,us_explicit,abstract,"France, the United Kingdom, and the United States","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",true,3838079d39172f071f7448344dd0d4fe479be60c68da5453dac825495964d5ea,963743301df61236fe4965a71eb4ad2c08d1df4674c05243b7d2b2e358f3700a,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S0020818324000274,24554597700,Geoffrey P. R. Wallace,1,us_explicit,metadata,,,
85208781552,10.1007/s12552-024-09427-9,2025,Race and Social Problems,The Structural Origins of Racial Inequality and Attitudes Toward Redistribution,us_inferred,abstract,White Republicans,US partisan and racial-redistribution context suggests US respondents.,false,1c56207cfa4381ea24fbca29a2cb906a715f26749d4b876cb961d4face9c327a,f8ed14c05ae05d061ce8c961227446d5e4347053f88bfc1037e11798290e554f,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s12552-024-09427-9,55175754800,Leah Christiani,1,us_inferred,metadata,,,
85209378959,10.1177/20531680241264078,2024,Research and Politics,Do norm-based appeals affect the acceptance of the singular use of they/them pronouns?,us_explicit,abstract,nationally representative sample in the U.S.,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,5641f98d23b848648894d32ded49458e3e4dd5292c2e7d663b8597c368068444,d47f161e868eb1b65b7d1bd3b3d7b98057cf66045c5b9036779ebec17b9dcd3d,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/20531680241264078,12794521600,Toby Bolsen,1,us_explicit,metadata,,,
85209705929,10.1007/s10680-024-09719-1,2024,European Journal of Population,Flexible Working Arrangements and Fertility Intentions: A Survey Experiment in Singapore,non_us,abstract,"in Singapore, where both overwork norm and low fertility co-exist",Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,011c0d06f3fe23cb6ca16a4b160c06fc3e855a2e7b824e6813d899e8c5b90549,bd5da65f47f45e0ed01dab4677d6dd112e00bdec78e52d44b0924a745f8ac893,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s10680-024-09719-1,57264879500,Senhu Wang,1,non_us,metadata,,,
