variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,article_ids,status
current_published,7460,2190,58344430000,Zhang L.,1,1,0,105044619621,actual_frozen_dashboard_ranking
current_published,7461,2190,58348226900,Novaro R.,1,1,0,85180178091,actual_frozen_dashboard_ranking
current_published,7462,2190,58348278900,Avina M.,1,1,0,85192167628,actual_frozen_dashboard_ranking
current_published,7463,2190,58349548600,Cao Y.,1,1,0,105041122464,actual_frozen_dashboard_ranking
current_published,7464,2190,58350671700,Park J.W.,1,1,1,105023068846,actual_frozen_dashboard_ranking
current_published,7465,2190,58351308600,Henninger M.,1,1,0,85162976989,actual_frozen_dashboard_ranking
current_published,7466,2190,58352800200,Yoon H.,1,1,1,85210032352,actual_frozen_dashboard_ranking
current_published,7467,2190,58353323500,Shi J.,1,1,0,85202512213,actual_frozen_dashboard_ranking
current_published,7468,2190,58359617400,Steller R.S.,1,1,0,105046788253,actual_frozen_dashboard_ranking
current_published,7469,2190,58368130400,Zhang X.,1,1,0,85163163015,actual_frozen_dashboard_ranking
current_published,7470,2190,58393356000,Liu Y.,1,1,0,85195550639,actual_frozen_dashboard_ranking
current_published,7471,2190,58408861500,Webley-Brown H.,1,1,0,105035726373,actual_frozen_dashboard_ranking
current_published,7472,2190,58410396800,Ehlinger B.,1,0,1,85163693933,actual_frozen_dashboard_ranking
current_published,7473,2190,58412706000,Zhao L.,1,0,1,105006740391,actual_frozen_dashboard_ranking
current_published,7474,2190,58440408100,Yamane T.,1,1,0,85161902670,actual_frozen_dashboard_ranking
current_published,7475,2190,58441437000,Joshi N.P.,1,0,1,85201768230,actual_frozen_dashboard_ranking
current_published,7476,2190,58453722300,Pavliv D.,1,0,1,85193508722,actual_frozen_dashboard_ranking
current_published,7477,2190,58454306300,Firestone B.,1,1,0,105037029441,actual_frozen_dashboard_ranking
current_published,7478,2190,58455068500,Sinning A.,1,1,0,105036254738,actual_frozen_dashboard_ranking
current_published,7479,2190,58465731300,Li Q.,1,0,1,85142840859,actual_frozen_dashboard_ranking
current_published,7480,2190,58475615300,Balaguer-Mercado A.,1,1,0,85201010007,actual_frozen_dashboard_ranking
current_published,7481,2190,58476239500,Mckiernan K.,1,1,1,85177877401,actual_frozen_dashboard_ranking
current_published,7482,2190,58476550400,He Q.,1,1,0,105021640807,actual_frozen_dashboard_ranking
current_published,7483,2190,58480751400,Lucciola N.,1,1,1,85164390143,actual_frozen_dashboard_ranking
current_published,7484,2190,58481890200,Kim D.G.,1,1,1,85194736027,actual_frozen_dashboard_ranking
current_published,7485,2190,58482413600,Offringa S.,1,1,0,85164502529,actual_frozen_dashboard_ranking
current_published,7486,2190,58483384900,Hoestra J.,1,0,1,85164465253,actual_frozen_dashboard_ranking
current_published,7487,2190,58487204500,Pangakis N.,1,1,1,105024715961,actual_frozen_dashboard_ranking
current_published,7488,2190,58488093000,Wang X.,1,0,1,105046360035,actual_frozen_dashboard_ranking
current_published,7489,2190,58489710500,Fan Y.,1,1,0,85204471428,actual_frozen_dashboard_ranking
current_published,7490,2190,58490145800,Shieh M.,1,0,1,105006891387,actual_frozen_dashboard_ranking
current_published,7491,2190,58491518900,Liu Z.,1,1,0,85165010424,actual_frozen_dashboard_ranking
current_published,7492,2190,58492509000,Mulayi M.L.,1,1,1,105012583632,actual_frozen_dashboard_ranking
current_published,7493,2190,58492733400,Lei Y.,1,0,1,85165010424,actual_frozen_dashboard_ranking
current_published,7494,2190,58497411300,Berre S.,1,1,1,85165260987,actual_frozen_dashboard_ranking
current_published,7495,2190,58497676500,Brojáč J.,1,1,0,105024000197,actual_frozen_dashboard_ranking
current_published,7496,2190,58502281700,Dong Y.,1,1,0,85165534158,actual_frozen_dashboard_ranking
current_published,7497,2190,58505781000,Müller S.,1,1,0,85173783559,actual_frozen_dashboard_ranking
current_published,7498,2190,58506673000,Pao C.,1,0,1,85127577668,actual_frozen_dashboard_ranking
current_published,7499,2190,58506757700,Xiang Y.,1,1,0,85196267488,actual_frozen_dashboard_ranking
current_published,7500,2190,58508095900,Williams J.,1,0,1,85165913203,actual_frozen_dashboard_ranking
current_published,7501,2190,58508673600,Chang M.,1,0,1,85165944053,actual_frozen_dashboard_ranking
current_published,7502,2190,58523187000,Oomens E.C.,1,1,0,105020936584,actual_frozen_dashboard_ranking
current_published,7503,2190,58523304300,Klievink A.J.,1,0,1,105020936584,actual_frozen_dashboard_ranking
current_published,7504,2190,58523445200,Scogin S.,1,1,0,105043924215,actual_frozen_dashboard_ranking
current_published,7505,2190,58525186800,Tichelbaecker T.,1,0,1,105005205479,actual_frozen_dashboard_ranking
current_published,7506,2190,58535467100,Deng Y.,1,1,0,85197136994,actual_frozen_dashboard_ranking
current_published,7507,2190,58536756600,Warum P.,1,0,1,85198373835,actual_frozen_dashboard_ranking
current_published,7508,2190,58536833800,Schwarz A.,1,1,0,85198373835,actual_frozen_dashboard_ranking
current_published,7509,2190,58537563700,Chen A.X.,1,0,1,85178605494,actual_frozen_dashboard_ranking
current_published,7510,2190,58539782700,Chen Y.,1,0,1,85168240883,actual_frozen_dashboard_ranking
current_published,7511,2190,58545533300,Deshpande P.,1,1,0,85168573644,actual_frozen_dashboard_ranking
current_published,7512,2190,58546092800,Wingens D.,1,0,1,85168573644,actual_frozen_dashboard_ranking
current_published,7513,2190,58546243900,Damgaard P.R.,1,1,0,85168585934,actual_frozen_dashboard_ranking
current_published,7514,2190,58547214000,Khurana S.,1,1,1,105042032295,actual_frozen_dashboard_ranking
current_published,7515,2190,58554140300,Kuo S.T.,1,0,1,85169012237,actual_frozen_dashboard_ranking
current_published,7516,2190,58554296200,Li Y.,1,0,1,85169039286,actual_frozen_dashboard_ranking
current_published,7517,2190,58558040500,Tränkner P.,1,0,1,85169422196,actual_frozen_dashboard_ranking
current_published,7518,2190,58558312100,Bruder J.,1,0,1,85169435337,actual_frozen_dashboard_ranking
current_published,7519,2190,58562963900,Welch C.J.,1,0,1,85169824701,actual_frozen_dashboard_ranking
current_published,7520,2190,58567662300,Chriswell K.,1,1,0,85170230361,actual_frozen_dashboard_ranking
current_published,7521,2190,58568212600,Resmini F.,1,1,0,105010921893,actual_frozen_dashboard_ranking
current_published,7522,2190,58569220100,Bulut H.,1,1,0,105011975627,actual_frozen_dashboard_ranking
current_published,7523,2190,58571290700,Vassiliou P.,1,0,1,85170569334,actual_frozen_dashboard_ranking
current_published,7524,2190,58573310300,Na G.,1,1,0,105005969223,actual_frozen_dashboard_ranking
current_published,7525,2190,58575852200,Yue P.H.R.,1,1,0,85171185819,actual_frozen_dashboard_ranking
current_published,7526,2190,58575939900,Huang H.,1,0,1,105035007479,actual_frozen_dashboard_ranking
current_published,7527,2190,58576292000,Klütsch J.,1,1,0,105035034535,actual_frozen_dashboard_ranking
current_published,7528,2190,58583244200,Goetting K.,1,1,0,105014888259,actual_frozen_dashboard_ranking
current_published,7529,2190,58588517500,Howard A.,1,1,0,85171798056,actual_frozen_dashboard_ranking
current_published,7530,2190,58589646900,Schnorpfeil P.,1,1,0,105015382529,actual_frozen_dashboard_ranking
current_published,7531,2190,58590018300,Meli A.D.,1,1,1,85178948110,actual_frozen_dashboard_ranking
current_published,7532,2190,58590095800,Kiil F.,1,1,1,85171458336,actual_frozen_dashboard_ranking
current_published,7533,2190,58592020800,Ma N.,1,1,0,105040117250,actual_frozen_dashboard_ranking
current_published,7534,2190,58592634400,Brimley P.M.,1,1,0,105033863770,actual_frozen_dashboard_ranking
current_published,7535,2190,58594916000,Tian X.,1,0,1,105006410581,actual_frozen_dashboard_ranking
current_published,7536,2190,58595851500,Smith A.,1,0,1,85056098779,actual_frozen_dashboard_ranking
current_published,7537,2190,58602982700,Brown M.,1,1,0,85200648269,actual_frozen_dashboard_ranking
current_published,7538,2190,58604567100,Ossadnik J.,1,1,0,85171625391,actual_frozen_dashboard_ranking
current_published,7539,2190,58607915000,Liu J.,1,0,1,105000436295,actual_frozen_dashboard_ranking
current_published,7540,2190,58609627000,He L.,1,1,0,86000203407,actual_frozen_dashboard_ranking
current_published,7541,2190,58610717100,Baker C.L.,1,1,0,85171810852,actual_frozen_dashboard_ranking
current_published,7542,2190,58611278000,Wang Y.,1,0,1,85209705940,actual_frozen_dashboard_ranking
current_published,7543,2190,58612463800,Woodworth J.L.,1,0,1,105036700736,actual_frozen_dashboard_ranking
current_published,7544,2190,58615217500,Fairfax F.G.,1,1,0,105043225063,actual_frozen_dashboard_ranking
current_published,7545,2190,58615366800,Mertens M.,1,0,1,85172078731,actual_frozen_dashboard_ranking
current_published,7546,2190,58615593400,Verleyen E.,1,1,0,105032149587,actual_frozen_dashboard_ranking
current_published,7547,2190,58615643100,Foxe J.,1,1,0,105039827469,actual_frozen_dashboard_ranking
current_published,7548,2190,58618311000,Zmich A.,1,0,1,85172201838,actual_frozen_dashboard_ranking
current_published,7549,2190,58621688800,Lu Y.,1,1,0,105027437140,actual_frozen_dashboard_ranking
current_published,7550,2190,58622788900,Kim S.M.,1,0,1,105046800943,actual_frozen_dashboard_ranking
current_published,7551,2190,58622929600,Chua H.W.,1,0,1,85172707378,actual_frozen_dashboard_ranking
current_published,7552,2190,58623348800,Voorintholt L.,1,1,0,105039789025,actual_frozen_dashboard_ranking
current_published,7553,2190,58625598100,Tang W.,1,0,1,85172783415,actual_frozen_dashboard_ranking
current_published,7554,2190,58625864400,Zhuang L.,1,1,0,85172783415,actual_frozen_dashboard_ranking
current_published,7555,2190,58626005700,Yogev D.,1,1,1,105026267125,actual_frozen_dashboard_ranking
current_published,7556,2190,58626350600,Gannon K.,1,1,0,105038393810,actual_frozen_dashboard_ranking
current_published,7557,2190,58630428400,Siauwijaya C.,1,0,1,105035058976,actual_frozen_dashboard_ranking
current_published,7558,2190,58632639600,Wang C.,1,0,1,85184211388,actual_frozen_dashboard_ranking
current_published,7559,2190,58634998300,Yan M.,1,1,0,85210748812,actual_frozen_dashboard_ranking
current_published,7560,2190,58635507300,Rebasso I.,1,1,0,105029681496,actual_frozen_dashboard_ranking
current_published,7561,2190,58638350700,van Geldere S.,1,0,1,85173722462,actual_frozen_dashboard_ranking
current_published,7562,2190,58644247600,Seese M.F.,1,0,1,85173956792,actual_frozen_dashboard_ranking
current_published,7563,2190,58644930000,Belk J.K.,1,0,1,85174045564,actual_frozen_dashboard_ranking
current_published,7564,2190,58646912300,Walsh S.,1,1,0,105003802813,actual_frozen_dashboard_ranking
current_published,7565,2190,58651027200,Stoll J.,1,0,1,85174310394,actual_frozen_dashboard_ranking
current_published,7566,2190,58651811200,Jud S.,1,1,1,85206946461,actual_frozen_dashboard_ranking
current_published,7567,2190,58657872900,Nilsson T.,1,0,1,85174605794,actual_frozen_dashboard_ranking
current_published,7568,2190,58658427500,Ungefucht M.,1,0,1,85174574705,actual_frozen_dashboard_ranking
current_published,7569,2190,58659822700,Pekarek G.,1,0,1,85174683248,actual_frozen_dashboard_ranking
current_published,7570,2190,58662565000,Sydorov M.,1,0,1,105004442973,actual_frozen_dashboard_ranking
current_published,7571,2190,58667593800,Kane O.,1,1,0,105047631609,actual_frozen_dashboard_ranking
current_published,7572,2190,58668194000,Van Crombrugge M.,1,1,0,86000726011,actual_frozen_dashboard_ranking
current_published,7573,2190,58675452200,Ho L.,1,0,1,85175416392,actual_frozen_dashboard_ranking
current_published,7574,2190,58675463900,Regan W.,1,0,1,85175479456,actual_frozen_dashboard_ranking
current_published,7575,2190,58677637200,Li D.,1,1,0,105005540599,actual_frozen_dashboard_ranking
current_published,7576,2190,58677967200,Duan Z.,1,1,0,85210150821,actual_frozen_dashboard_ranking
current_published,7577,2190,58680391300,Oak E.R.,1,0,1,85183879091,actual_frozen_dashboard_ranking
current_published,7578,2190,58682630700,Toussaint C.,1,1,0,105024467835,actual_frozen_dashboard_ranking
current_published,7579,2190,58684266100,Vargas Nuñez C.,1,0,1,85175957887,actual_frozen_dashboard_ranking
current_published,7580,2190,58684497500,Cheng Y.,1,1,0,85176012765,actual_frozen_dashboard_ranking
current_published,7581,2190,58685602200,Guliford M.K.,1,1,0,105001145818,actual_frozen_dashboard_ranking
current_published,7582,2190,58685691300,Marini S.,1,1,0,105048098704,actual_frozen_dashboard_ranking
current_published,7583,2190,58686295000,Manson P.,1,0,1,85176136230,actual_frozen_dashboard_ranking
current_published,7584,2190,58687959200,Ntounias T.,1,1,1,85176232365,actual_frozen_dashboard_ranking
current_published,7585,2190,58690241900,Wunder A.,1,0,1,85176382083,actual_frozen_dashboard_ranking
current_published,7586,2190,58691197200,Lu Y.T.,1,0,1,85161267129,actual_frozen_dashboard_ranking
current_published,7587,2190,58693158700,Tallent T.,1,1,0,105028180530,actual_frozen_dashboard_ranking
current_published,7588,2190,58694355600,de Oliveira E.N.,1,1,0,85176589821,actual_frozen_dashboard_ranking
current_published,7589,2190,58695453300,La E.Y.,1,1,0,105000414839,actual_frozen_dashboard_ranking
current_published,7590,2190,58696737100,Kikut-Stein A.,1,1,0,105004069849,actual_frozen_dashboard_ranking
current_published,7591,2190,58697245400,Dunlap B.,1,0,1,105045347545,actual_frozen_dashboard_ranking
current_published,7592,2190,58698059800,Stallbaum L.,1,0,1,85213948850,actual_frozen_dashboard_ranking
current_published,7593,2190,58698318600,Mukasheva Z.,1,1,0,85176950755,actual_frozen_dashboard_ranking
current_published,7594,2190,58699225400,DiRienzo F.P.,1,1,0,105043097507,actual_frozen_dashboard_ranking
current_published,7595,2190,58699611900,Matzkin S.,1,1,0,85177031085,actual_frozen_dashboard_ranking
current_published,7596,2190,58704346600,Vo A.H.,1,1,0,105028398409,actual_frozen_dashboard_ranking
current_published,7597,2190,58706141900,Hackenburg K.,1,1,0,86000640200,actual_frozen_dashboard_ranking
current_published,7598,2190,58706192700,Holden C.,1,0,1,85177568334,actual_frozen_dashboard_ranking
current_published,7599,2190,58718449600,Li G.M.,1,1,0,85144756007,actual_frozen_dashboard_ranking
current_published,7600,2190,58725720100,McLaren L.,1,1,0,85185301998,actual_frozen_dashboard_ranking
current_published,7601,2190,58726578400,Guo Y.,1,0,1,105028436842,actual_frozen_dashboard_ranking
current_published,7602,2190,58739161800,Kashyap P.,1,1,0,85197428072,actual_frozen_dashboard_ranking
current_published,7603,2190,58739802400,Lau R.,1,0,1,105043924215,actual_frozen_dashboard_ranking
current_published,7604,2190,58740357700,Yang J.,1,0,1,85186546014,actual_frozen_dashboard_ranking
current_published,7605,2190,58741628000,Warner D.,1,0,1,105039030786,actual_frozen_dashboard_ranking
current_published,7606,2190,58747024500,Naunov M.,1,1,1,85187129338,actual_frozen_dashboard_ranking
current_published,7607,2190,58747104900,Sparrow K.,1,1,1,105002179871,actual_frozen_dashboard_ranking
current_published,7608,2190,58747123200,Walker Z.,1,0,1,85185301998,actual_frozen_dashboard_ranking
current_published,7609,2190,58755826300,Quinby E.A.,1,0,1,105000498079,actual_frozen_dashboard_ranking
current_published,7610,2190,58758875900,Kim N.K.,1,0,1,85210959260,actual_frozen_dashboard_ranking
current_published,7611,2190,58763985500,Cruz A.,1,1,0,105028642452,actual_frozen_dashboard_ranking
current_published,7612,2190,58767854000,Amoah J.,1,1,1,105041122604,actual_frozen_dashboard_ranking
current_published,7613,2190,58768641700,Rieger P.,1,0,1,85179917717,actual_frozen_dashboard_ranking
current_published,7614,2190,58770770700,Pereira Filho A.J.,1,1,0,85192081135,actual_frozen_dashboard_ranking
current_published,7615,2190,58771424500,Pettersson O.,1,1,1,105033375303,actual_frozen_dashboard_ranking
current_published,7616,2190,58774283000,Kirklies P.C.,1,1,0,85180287969,actual_frozen_dashboard_ranking
current_published,7617,2190,58776733000,Huang W.J.,1,0,1,85180474712,actual_frozen_dashboard_ranking
current_published,7618,2190,58781772400,Hindennach S.,1,1,0,85193254362,actual_frozen_dashboard_ranking
current_published,7619,2190,58784999200,Oliver A.,1,0,1,85212322198,actual_frozen_dashboard_ranking
current_published,7620,2190,58785345700,Schaeffer A.,1,0,1,85180826446,actual_frozen_dashboard_ranking
