identity,scopus_id,all_scopus_ids,metadata_scopus_id,doi,title,year,journal,source_id,authids,first_authid,last_authid,byline_complete,n_authors,byline_issue,metadata_source,metadata_retrieved_at,current_raw,original_query,narrower_query,current_published_credited,current_local_phrase_verified
doi:10.1177/20531680221137136,85142916188,85142916188,85142916188,10.1177/20531680221137136,Entering the “foxhole”: Partisan media priming and the application of racial justice in America,2022,Research and Politics,21100865122,57190179410|55567312600|57203031658|57190213047,57190179410,57190213047,true,4,,private/cache/search/4aa7f18c72b99a204a2b23bfe96c321a8c22b66383eb9312a8da24161c5bbdee.json,2026-09-08T09:40:00.976568+00:00,true,true,true,true,true
doi:10.1177/20531680221137143,85141397878,85141397878,85141397878,10.1177/20531680221137143,Partisanship and the trolley problem: Partisan willingness to sacrifice members of the other party,2022,Research and Politics,21100865122,56258309300|55482743600,56258309300,55482743600,true,2,,private/cache/search/4aa7f18c72b99a204a2b23bfe96c321a8c22b66383eb9312a8da24161c5bbdee.json,2026-09-08T09:40:00.976568+00:00,true,true,true,true,true
doi:10.1177/20531680221150389,85147586653,85147586653,85147586653,10.1177/20531680221150389,Vigilantism and Institutions: Understanding Attitudes toward Lynching in Brazil,2023,Research and Politics,21100865122,56668513500|24823318000,56668513500,24823318000,true,2,,private/cache/search/26e720be616495cf225759c1e83ba17b13cfb57671364163ec316cb3e1cd4ffc.json,2026-09-08T09:40:52.454116+00:00,true,true,true,true,true
doi:10.1177/20531680231154837,85160364808,85160364808,85160364808,10.1177/20531680231154837,The power of history: How a victimization narrative shapes national identity and public opinion in China,2023,Research and Politics,21100865122,57225982048|57226009554,57225982048,57226009554,true,2,,private/cache/search/00bdb238f06cf6079b71401b7265406fe5e490020e19db7a1ee66dc6f8f3ef3e.json,2026-09-08T09:40:50.802264+00:00,true,true,true,true,true
doi:10.1177/20531680231159074,85150513645,85150513645,85150513645,10.1177/20531680231159074,Electability salience can bias voting decisions,2023,Research and Politics,21100865122,36983369600|24177695400,36983369600,24177695400,true,2,,private/cache/search/26e720be616495cf225759c1e83ba17b13cfb57671364163ec316cb3e1cd4ffc.json,2026-09-08T09:40:52.454116+00:00,true,true,true,true,true
doi:10.1177/20531680231161161,85149674339,85149674339,85149674339,10.1177/20531680231161161,Women bureaucrats and petty corruption. Experimental evidence from Ghana,2023,Research and Politics,21100865122,55349087300|57196051056,55349087300,57196051056,true,2,,private/cache/search/26e720be616495cf225759c1e83ba17b13cfb57671364163ec316cb3e1cd4ffc.json,2026-09-08T09:40:52.454116+00:00,true,true,true,true,true
doi:10.1177/20531680231165871,85156134798,85156134798,85156134798,10.1177/20531680231165871,Thinking generically and specifically in International Relations survey experiments,2023,Research and Politics,21100865122,57217485319|6602804263|6602862372,57217485319,6602862372,true,3,,private/cache/search/3d3f8b3578900afa717c15bfc1a57fcbeb6e90b68f1b40936bb6ea4ea1e154f0.json,2026-09-08T09:40:34.036230+00:00,true,true,true,true,true
doi:10.1177/20531680231170969,85160395103,85160395103,85160395103,10.1177/20531680231170969,How do researchers choose their goals of inference? A survey experiment on the effects of the state of research and method preferences on the choice between research goals,2023,Research and Politics,21100865122,55600714600|26645118200,55600714600,26645118200,true,2,,private/cache/search/3d3f8b3578900afa717c15bfc1a57fcbeb6e90b68f1b40936bb6ea4ea1e154f0.json,2026-09-08T09:40:34.036230+00:00,true,true,true,true,true
doi:10.1177/20531680231174079,85159030440,85159030440,85159030440,10.1177/20531680231174079,The political benefits of student loan debt relief,2023,Research and Politics,21100865122,57191924503|57194818115,57191924503,57194818115,true,2,,private/cache/search/3d3f8b3578900afa717c15bfc1a57fcbeb6e90b68f1b40936bb6ea4ea1e154f0.json,2026-09-08T09:40:34.036230+00:00,true,true,true,true,true
doi:10.1177/20531680231180357,85161296884,85161296884,85161296884,10.1177/20531680231180357,Public campaign financing’s effects on judicial legitimacy: Evidence from a survey experiment,2023,Research and Politics,21100865122,58306345800|56740236000,58306345800,56740236000,true,2,,private/cache/search/3d3f8b3578900afa717c15bfc1a57fcbeb6e90b68f1b40936bb6ea4ea1e154f0.json,2026-09-08T09:40:34.036230+00:00,true,true,true,true,true
doi:10.1177/20531680231188302,85166014738,85166014738,85166014738,10.1177/20531680231188302,Are courts “different?” Experimental evidence on the unique costs of attacking courts,2023,Research and Politics,21100865122,54926197300|55222268200,54926197300,55222268200,true,2,,private/cache/search/e1d9d318571f6ec79d7fb9bf854a7ad3955f71d6faa5c2a84dadb2ef7bc7aa1e.json,2026-09-08T09:40:20.525009+00:00,true,true,true,true,true
doi:10.1177/20531680231194805,85171743126,85171743126,85171743126,10.1177/20531680231194805,Expert opinions and negative externalities do not decrease support for anti-price gouging policies,2023,Research and Politics,21100865122,10340526300|24172186400,10340526300,24172186400,true,2,,private/cache/search/e1d9d318571f6ec79d7fb9bf854a7ad3955f71d6faa5c2a84dadb2ef7bc7aa1e.json,2026-09-08T09:40:20.525009+00:00,true,true,true,true,true
doi:10.1177/20531680231223289,85180204009,85180204009,85180204009,10.1177/20531680231223289,Arab identity and attitudes toward migration in Kuwait and Qatar,2023,Research and Politics,21100865122,6506556076|55519790300,6506556076,55519790300,true,2,,private/cache/search/cbab7158139722519893fb2963945a2b592b237ba6134034c27fc7df86042b25.json,2026-09-08T09:40:07.975732+00:00,true,true,true,true,true
doi:10.1177/20531680241237311,85187720688,85187720688,85187720688,10.1177/20531680241237311,Persuading climate skeptics with facts: Effects of causal evidence vs. consensus messaging,2024,Research and Politics,21100865122,57209973870|58938752200,57209973870,58938752200,true,2,,private/cache/search/f615ceca4486625be67a365e5a7261969848125c65b955b10b86207e61663489.json,2026-09-08T09:41:27.794145+00:00,true,true,true,true,true
doi:10.1177/20531680241252465,85194541173,85194541173,85194541173,10.1177/20531680241252465,The genetic essentialism of the alt-right,2024,Research and Politics,21100865122,57194212392|55560550200,57194212392,55560550200,true,2,,private/cache/search/3d6938d16710a8ed96d588a132ae92086fe189e7064b797f6166e1030d8f9336.json,2026-09-08T09:41:01.808954+00:00,true,true,true,true,true
doi:10.1177/20531680241256722,85194852415,85194852415,85194852415,10.1177/20531680241256722,Good news about good news? The limited impacts of informing Americans about recent success in climate change mitigation,2024,Research and Politics,21100865122,59151638100|59151313500|59152291900|7003874308|59152292000|59151313600|59151157200|59151638200|59152127400|59151801800|59151157300|59151474400|59151474500|59151638300|58749174100|59151474600,59151638100,59151474600,true,16,,private/cache/search/3d6938d16710a8ed96d588a132ae92086fe189e7064b797f6166e1030d8f9336.json,2026-09-08T09:41:01.808954+00:00,true,true,true,true,true
doi:10.1177/20531680241263705,85196499028,85196499028,85196499028,10.1177/20531680241263705,Politician responses to material incentives for participation in surveys: Experimental evidence from South Africa,2024,Research and Politics,21100865122,57219928712|35913843700,57219928712,35913843700,true,2,,private/query_rankings_2026_09_10/requests/420ded693581939ae886eded28ef9f7de3f82e2798f4ee133112da9b5edfa68d.json,2026-09-10T14:05:15.577106+00:00,false,true,true,false,
doi:10.1177/20531680241264078,85209378959,85209378959,85209378959,10.1177/20531680241264078,Do norm-based appeals affect the acceptance of the singular use of they/them pronouns?,2024,Research and Politics,21100865122,12794521600|47361532000,12794521600,47361532000,true,2,,private/cache/search/3edc82cca287d7f757f4e9d0f7d970fa23b4b9d02658e3bc57a233ef35f1b7a6.json,2026-09-08T09:40:35.809503+00:00,true,true,true,true,true
doi:10.1177/20531680241276795,85201275085,85201275085,85201275085,10.1177/20531680241276795,Elite-public gaps in support for nuclear and chemical strikes: New evidence from a survey of British parliamentarians and citizens,2024,Research and Politics,21100865122,55672957800|56188307200|57220041117,55672957800,57220041117,true,3,,private/cache/search/6e922467be9bde26f6082895db5dd779ddd0f2d3e585b9bc3d15db52a4b2bbf0.json,2026-09-08T09:40:49.880441+00:00,true,true,true,true,true
doi:10.1177/20531680241299329,85212059156,85212059156,85212059156,10.1177/20531680241299329,Preferential abstention in conjoint experiments,2024,Research and Politics,21100865122,55494876700|57553648600,55494876700,57553648600,true,2,,private/cache/search/a0feeb4ae9c0748c2a7308296c75b4aa23f66d62140e969016b92ef12504f786.json,2026-09-08T09:58:36.629750+00:00,true,true,true,true,true
doi:10.1177/20531680251323120,105000531734,105000531734,105000531734,10.1177/20531680251323120,The fact-checking dilemma: Fact-checking increases the reputation of the fact-checker but creates perceptions of ideological bias,2025,Research and Politics,21100865122,55578479500|35723707800|57194393515,55578479500,57194393515,true,3,,private/cache/search/43a71b65d8a66738f010fffa37a18f9976de71d1362c3a61e476a0cf2bf78da0.json,2026-09-08T09:42:19.137129+00:00,true,true,true,true,true
doi:10.1177/20531680251335650,105002968107,105002968107,105002968107,10.1177/20531680251335650,What’s woke? Ordinary Americans’ understandings of wokeness,2025,Research and Politics,21100865122,59744487600|57442651300|57202924835|57215880589,59744487600,57215880589,true,4,,private/cache/search/ce479e19e1490ceca6ba34fa38a2d60e5a9f53636174d24377aaf66fa9625041.json,2026-09-08T09:58:41.313123+00:00,true,true,true,true,true
doi:10.1177/20531680251344884,105007145263,105007145263,105007145263,10.1177/20531680251344884,Descriptive representation and attitudes about local government: An experimental test using real-world stimuli,2025,Research and Politics,21100865122,35745930100|59926507600|35366361100,35745930100,35366361100,true,3,,private/cache/search/59f58dd2768d2e43b9b5af48974fcec83a5d8bf5fc4bb5c374d2a3b6637a60df.json,2026-09-08T09:41:23.652319+00:00,true,true,true,true,true
doi:10.1177/20531680251351916,105011313665,105011313665,105011313665,10.1177/20531680251351916,A survey experiment on post-Dobbs abortion bans,2025,Research and Politics,21100865122,6603868767|7101904480|56051906000,6603868767,56051906000,true,3,,private/cache/search/d3e6031a35dc5ab114535872e07f9fff7786f3e9f650f2052db62cff92160bad.json,2026-09-08T09:41:09.311773+00:00,true,true,true,true,true
doi:10.1177/20531680251353147,105011333746,105011333746,105011333746,10.1177/20531680251353147,Documents and democracy: How classification shapes public confidence in democratic institutions,2025,Research and Politics,21100865122,57188971604|60008643400,57188971604,60008643400,true,2,,private/cache/search/d3e6031a35dc5ab114535872e07f9fff7786f3e9f650f2052db62cff92160bad.json,2026-09-08T09:41:09.311773+00:00,true,true,true,true,true
doi:10.1177/20531680251363650,105024555682,105024555682,105024555682,10.1177/20531680251363650,Countering online abuse of politicians through information about consequences and norms,2025,Research and Politics,21100865122,57203170141|25224644900|56168369200,57203170141,56168369200,true,3,,private/cache/search/288301631af2634035b37b58c59e17c77b5c0183f0cd9bff8db279a9060df2eb.json,2026-09-08T09:41:14.523653+00:00,true,true,true,true,true
doi:10.1177/20531680251379914,105016716218,105016716218,105016716218,10.1177/20531680251379914,The source of economic shocks matters for their political outcomes,2025,Research and Politics,21100865122,36112973000|57211865839|26428345700,36112973000,26428345700,true,3,,private/cache/search/d3e6031a35dc5ab114535872e07f9fff7786f3e9f650f2052db62cff92160bad.json,2026-09-08T09:41:09.311773+00:00,true,true,true,true,true
doi:10.1177/20531680251383284,105017403852,105017403852,105017403852,10.1177/20531680251383284,Do congressional candidates benefit from rejecting PAC contributions? Evidence from a pre-registered candidate evaluation survey experiment,2025,Research and Politics,21100865122,57210291173|60119047500|60118863100,57210291173,60118863100,true,3,,private/cache/search/d3e6031a35dc5ab114535872e07f9fff7786f3e9f650f2052db62cff92160bad.json,2026-09-08T09:41:09.311773+00:00,true,true,true,true,true
doi:10.1177/20531680251409456,105025529510,105025529510,105025529510,10.1177/20531680251409456,Stereotypes and scandals: Politician gender and public judgments about scandal in Mexico,2025,Research and Politics,21100865122,60251646000|57211445873|57219226109,60251646000,57219226109,true,3,,private/cache/search/724a8a15395d6068336b82c9a471d25afa72e56c81afb3defb36a5c62053309c.json,2026-09-08T09:40:52.716322+00:00,true,true,true,true,true
doi:10.1177/20531680251409938,105025533322,105025533322,105025533322,10.1177/20531680251409938,Government performance and support for democracy in Spain,2025,Research and Politics,21100865122,7202029536|56235811300|56829175100|60055938600|60152601100,7202029536,60152601100,true,5,,private/cache/search/724a8a15395d6068336b82c9a471d25afa72e56c81afb3defb36a5c62053309c.json,2026-09-08T09:40:52.716322+00:00,true,true,true,true,true
doi:10.1177/20531680261426183,105031938212,105031938212,105031938212,10.1177/20531680261426183,“White Americans’ ‘loser’ perceptions and redistributive policy preferences”,2026,Research and Politics,21100865122,60437722400|7501600113,60437722400,7501600113,true,2,,private/cache/search/838f35017269922125daedcd334c4f8709476d7139beaba1fb395e6844729e11.json,2026-09-08T09:41:38.504777+00:00,true,true,true,true,true
doi:10.1177/20531680261426513,105030671485,105030671485,105030671485,10.1177/20531680261426513,The use of confirmation and refutation frames in fact-checking war-related misinformation,2026,Research and Politics,21100865122,60248002300|35723707800|57203557274,60248002300,57203557274,true,3,,private/cache/search/5a5efb77f2623ca8d71d98365b376180b2cbdc6ba149ca0afd7cc94ef03b3a6d.json,2026-09-08T09:42:19.094610+00:00,true,true,true,true,true
doi:10.1177/20531680261428603,105031390965,105031390965,105031390965,10.1177/20531680261428603,Audience costs in the eyes of an adversary,2026,Research and Politics,21100865122,58237326900|57200076249|57222291777,58237326900,57222291777,true,3,,private/cache/search/1277754ace84f13470bc82d53d940a5aa4c36dfac65c77d16df19e4c938b020e.json,2026-09-08T09:42:17.113595+00:00,true,true,true,true,true
