scopus_id,doi,year,source_id,journal,title,identity,all_scopus_ids,candidate,named_base,named_extra,guarded_design,procedure,reading_assignment,latest_revised,initial_concepts,initial_exposure,initial_exposure_human
105012748003,10.1177/13540661251353107,2026,24592,European Journal of International Relations,Public support for arms control in the third nuclear age: cross-national survey and elite cues experiment in NATO countries,doi:10.1177/13540661251353107,105012748003,true,true,false,false,false,false,true,true,true,true
85062288205,10.1177/1354068816685933,2019,67863,Party Politics,Trust across political conflicts: Evidence from a survey experiment in divided societies,doi:10.1177/1354068816685933,85062288205,true,true,false,false,false,false,true,true,true,true
85041387534,10.1177/1354068817730722,2019,67863,Party Politics,Does ostracism affect party support? Comparative lessons and experimental evidence,doi:10.1177/1354068817730722,85041387534,true,true,false,true,false,false,true,true,true,true
85068516376,10.1177/1354068817736756,2019,67863,Party Politics,Party influence where predispositions are strong and party identification is weak: Assessing citizens’ reactions to party cues on regional nationalism in Spain,doi:10.1177/1354068817736756,85068516376,true,true,false,false,false,false,true,true,true,true
85063151938,10.1177/1354068817749777,2020,67863,Party Politics,Who do you believe? Political parties and conspiracy theories in Pakistan,doi:10.1177/1354068817749777,85063151938,true,true,false,false,false,false,true,true,true,true
85063158201,10.1177/1354068818761180,2020,67863,Party Politics,The fiscally moderate Italian populist voter: Evidence from a survey experiment,doi:10.1177/1354068818761180,85063158201,true,true,false,false,false,false,true,true,true,true
85082191919,10.1177/1354068818761195,2020,67863,Party Politics,The discerning voter: Party–voter linkages and local distribution under multilevel governance,doi:10.1177/1354068818761195,85082191919,true,true,false,false,false,false,true,true,true,true
85071449219,10.1177/1354068819869901,2021,67863,Party Politics,Issue ownership cues and candidate support,doi:10.1177/1354068819869901,85071449219,true,true,false,false,false,false,true,true,true,true
85083257073,10.1177/1354068820912653,2021,67863,Party Politics,Inferring party positions across issue dimensions,doi:10.1177/1354068820912653,85083257073,true,true,false,false,false,false,true,true,true,true
85088578914,10.1177/1354068820945156,2021,67863,Party Politics,Do (many) voters like ranking?,doi:10.1177/1354068820945156,85088578914,true,true,false,false,false,false,true,true,true,true
85110093347,10.1177/13540688211032367,2022,67863,Party Politics,What are we voting for? Opposition alliance joint campaigns in electoral autocracies,doi:10.1177/13540688211032367,85110093347,true,true,false,false,false,false,true,true,true,true
85115998698,10.1177/13540688211044475,2022,67863,Party Politics,The importance of attachment to an ideological group in multi-party systems: Evidence from Israel,doi:10.1177/13540688211044475,85115998698,true,true,false,false,false,false,true,true,true,true
85117945404,10.1177/13540688211052450,2023,67863,Party Politics,Opposition fragmentation facilitates electoral accountability: Evidence from a survey experiment,doi:10.1177/13540688211052450,85117945404,true,true,false,false,false,false,true,true,true,true
85100785082,10.1177/1354068821992488,2022,67863,Party Politics,Why democrats abandon democracy: Evidence from four survey experiments,doi:10.1177/1354068821992488,85100785082,true,true,false,false,false,false,true,true,true,true
85102431958,10.1177/1354068821998024,2022,67863,Party Politics,Partisan bias in politicians’ perception of scandals,doi:10.1177/1354068821998024,85102431958,true,true,false,false,false,false,true,true,true,true
85131883177,10.1177/13540688221097809,2023,67863,Party Politics,Why the left has more to lose from ideological convergence than the right,doi:10.1177/13540688221097809,85131883177,true,true,false,false,false,false,true,true,true,true
85131754266,10.1177/13540688221104557,2023,67863,Party Politics,Between cabinet membership and opposition: Commitment and responsibility of support parties,doi:10.1177/13540688221104557,85131754266,true,true,false,false,false,false,true,true,true,true
85192167628,10.1177/13540688241247149,2025,67863,Party Politics,From torches to trees: Political party logo changes and voter perception,doi:10.1177/13540688241247149,85192167628,true,true,false,false,false,false,true,true,true,true
85196196193,10.1177/13540688241262470,2025,67863,Party Politics,The worthy and the fallible: Framing the issue of state party funding,doi:10.1177/13540688241262470,85196196193,true,true,false,false,false,false,true,true,true,true
85203247731,10.1177/13540688241277774,2025,67863,Party Politics,Do two-party systems hamper defection from undemocratic candidates?,doi:10.1177/13540688241277774,85203247731,true,true,false,false,false,false,true,true,true,true
85206645693,10.1177/13540688241290059,2025,67863,Party Politics,When religion meets incumbency: The limits of Islamist electoral advantage,doi:10.1177/13540688241290059,85206645693,true,true,false,false,false,false,true,true,true,true
85214489300,10.1177/13540688241313030,2026,67863,Party Politics,Setting realistic expectations: When do citizens appreciate willingness to compromise on specific policies?,doi:10.1177/13540688241313030,85214489300,true,true,false,false,false,false,true,true,true,true
85217003510,10.1177/13540688251317584,2026,67863,Party Politics,Rejecting the radical right: Local inequality and party support,doi:10.1177/13540688251317584,85217003510,true,true,false,false,false,false,true,true,true,true
85218692777,10.1177/13540688251322108,2026,67863,Party Politics,The power of the leader: Party approval and institutional trust,doi:10.1177/13540688251322108,85218692777,true,true,false,false,false,false,true,true,true,true
105000329339,10.1177/13540688251324777,2026,67863,Party Politics,Partisanship versus principles: A study of voter response to intra-party corruption allegations,doi:10.1177/13540688251324777,105000329339,true,true,false,false,false,false,true,true,true,true
105005595594,10.1177/13540688251339976,2026,67863,Party Politics,Partisan voters in party systems with ephemeral parties: Evidence from South Korea,doi:10.1177/13540688251339976,105005595594,true,true,false,false,false,false,true,true,true,true
105024357206,10.1177/13540688251370049,2025,67863,Party Politics,Says who? The role of party cues in explaining the positive and negative consequences of political moral appeals in western Europe,doi:10.1177/13540688251370049,105024357206,true,true,false,false,false,false,true,true,true,true
105024236966,10.1177/13540688251380615,2025,67863,Party Politics,When memes govern: A study of TikTok video memes in the 2024 US presidential election,doi:10.1177/13540688251380615,105024236966,true,true,false,false,false,false,true,true,true,true
105019758097,10.1177/13540688251391572,2025,67863,Party Politics,Moral justification for misinformation: Evidence from a survey experiment during the 2024 U.S. presidential campaign,doi:10.1177/13540688251391572,105019758097,true,true,false,false,false,false,true,true,true,true
105025236291,10.1177/13540688251408628,2025,67863,Party Politics,How issue ownership impacts responsibility attribution in countries with minority governments,doi:10.1177/13540688251408628,105025236291,true,true,false,false,false,false,true,true,true,true
105039696438,10.1177/13540688261454258,2026,67863,Party Politics,Have populist right supporters’ views on refugee policy radicalized under the Ukrainian crisis? Evidence from a three-wave survey experiment,doi:10.1177/13540688261454258,105039696438,true,true,false,false,false,false,true,true,true,true
84876066034,10.1177/1357633x12473920,2013,16432,Journal of Telemedicine and Telecare,A randomised controlled trial of an sms-based mobile epilepsy education system,doi:10.1177/1357633x12473920,84876066034,true,false,false,false,true,false,false,true,true,false
84890184610,10.1177/1357633x13479700,2013,16432,Journal of Telemedicine and Telecare,Effects of tooth scaling reminders for dental outpatients,doi:10.1177/1357633x13479700,84890184610,true,false,false,false,true,false,false,false,false,false
84890159710,10.1177/1357633x13495489,2013,16432,Journal of Telemedicine and Telecare,Use of mobile phone text messaging to deliver an individualized smoking behaviour intervention in Chinese adolescents,doi:10.1177/1357633x13495489,84890159710,true,false,false,false,true,false,false,true,false,false
84930518771,10.1177/1357633x15571652,2015,16432,Journal of Telemedicine and Telecare,User preferences for text message-delivered skin cancer prevention and early detection,doi:10.1177/1357633x15571652,84930518771,true,false,false,false,true,false,false,true,true,true
85008600112,10.1177/1357633x15621848,2017,16432,Journal of Telemedicine and Telecare,A New mHealth application to support treatment of sleep apnoea patients,doi:10.1177/1357633x15621848,85008600112,true,false,false,false,true,false,false,true,false,false
85028746969,10.1177/1357633x16663328,2017,16432,Journal of Telemedicine and Telecare,Impact of a store-and-forward teledermatology intervention versus usual care on delay before beginning treatment: A pragmatic cluster-randomized trial in ambulatory care,doi:10.1177/1357633x16663328,85028746969,true,false,false,false,true,false,false,true,false,false
77957597951,10.1177/1359105310364171,2010,15536,Journal of Health Psychology,The impact of information order on intentions to undergo predictive genetic testing: An experimental study,doi:10.1177/1359105310364171,77957597951,true,false,false,false,true,false,false,true,true,false
79959356566,10.1177/1359105310388322,2011,15536,Journal of Health Psychology,Exercise persistence in the face of varying exercise challenges: A test of self-efficacy theory in working mothers,doi:10.1177/1359105310388322,79959356566,true,false,false,false,false,true,true,false,false,false
84860426632,10.1177/1359105311421046,2012,15536,Journal of Health Psychology,Cancer information and anxiety: Applying the extended parallel process model,doi:10.1177/1359105311421046,84860426632,true,false,false,false,true,false,false,true,false,false
84876976389,10.1177/1359105312455078,2013,15536,Journal of Health Psychology,To end life or not to prolong life: The effect of message framing on attitudes toward euthanasia,doi:10.1177/1359105312455078,84876976389,true,false,false,false,true,false,false,true,false,false
84894830283,10.1177/1359105312470154,2014,15536,Journal of Health Psychology,Changing smokers' risk perceptions - For better or worse?,doi:10.1177/1359105312470154,84894830283,true,false,false,false,true,false,false,false,false,false
85045641831,10.1177/1359105316650511,2018,15536,Journal of Health Psychology,A pilot randomised test of a self-affirmation implementation intention intervention to reduce dietary salt intake,doi:10.1177/1359105316650511,85045641831,true,false,false,false,true,false,false,true,false,false
